Entity,JavadocPackage,NewlineAtEndOfFile,Translation,FileLength,FileTabCharacter,RegexpSingleline,JavadocMethod,JavadocType,JavadocVariable,JavadocStyle,ConstantName,LocalFinalVariableName,LocalVariableName,MemberName,MethodName,PackageName,ParameterName,StaticVariableName,TypeName,AvoidStarImport,IllegalImport,RedundantImport,UnusedImports,LineLength,MethodLength,ParameterNumber,EmptyForIteratorPad,GenericWhitespace,MethodParamPad,NoWhitespaceAfter,NoWhitespaceBefore,OperatorWrap,ParenPad,TypecastParenPad,WhitespaceAfter,WhitespaceAround,ModifierOrder,RedundantModifier,AvoidNestedBlocks,EmptyBlock,LeftCurly,NeedBraces,RightCurly,AvoidInlineConditionals,EmptyStatement,EqualsHashCode,HiddenField,IllegalInstantiation,InnerAssignment,MagicNumber,MissingSwitchDefault,SimplifyBooleanExpression,SimplifyBooleanReturn,DesignFOrExtension,FinalClass,HideUtilityClassConstructor,InterfaceIsType,VisibilityModifier,ArrayTypeStyle,FinalParameters,TodoComment,UpperEll
project/core/src/main/java/org/hibernate/bytecode/util/ByteCodeHelper.java,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0
project/core/src/main/java/org/hibernate/cache/AbstractJndiBoundCacheProvider.java,0,0,0,0,1,1,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
project/core/src/main/java/org/hibernate/cache/CacheKey.java,0,0,0,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
project/core/src/main/java/org/hibernate/cache/entry/CacheEntry.java,0,0,0,0,1,38,9,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
project/core/src/main/java/org/hibernate/cache/entry/CollectionCacheEntry.java,0,0,0,0,1,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
project/core/src/main/java/org/hibernate/cache/HashtableCache.java,0,0,0,0,1,4,18,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0
project/core/src/main/java/org/hibernate/cache/impl/bridge/CollectionAccessStrategyAdapter.java,0,0,0,0,1,1,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
project/core/src/main/java/org/hibernate/cache/impl/bridge/EntityAccessStrategyAdapter.java,0,0,0,0,1,0,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
project/core/src/main/java/org/hibernate/cache/NoCacheProvider.java,0,0,0,0,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
project/core/src/main/java/org/hibernate/cache/QueryKey.java,0,0,0,0,1,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,0,0,0,0,0,0,112,6,0,14,0,0,0,0,0,0,3,6,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,15,0,0
project/core/src/main/java/org/hibernate/cache/ReadOnlyCache.java,0,0,0,0,1,15,37,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,10,0,0,8,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0
project/core/src/main/java/org/hibernate/cache/ReadWriteCache.java,0,0,0,0,1,12,91,1,12,9,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,12,60,0,0,28,0,5,0,0,1,13,14,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0
project/core/src/main/java/org/hibernate/cache/TransactionalCache.java,0,0,0,0,1,0,30,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,70,6,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0
project/core/src/main/java/org/hibernate/cache/UpdateTimestampsCache.java,0,0,0,0,1,1,8,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,34,0,0,10,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0
project/core/src/main/java/org/hibernate/cfg/CollectionSecondPass.java,0,0,0,0,1,0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,36,0,0,0,1,0,0,0,0,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0
project/core/src/main/java/org/hibernate/cfg/Configuration.java,0,0,0,1,1,3,95,0,27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,351,1,0,0,0,0,1,6,12,1235,24,0,4,0,0,0,0,0,1,110,6,0,0,8,0,0,3,0,0,0,0,0,0,0,19,0,88,1,0
project/core/src/main/java/org/hibernate/cfg/DefaultNamingStrategy.java,0,1,0,0,1,0,34,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
project/core/src/main/java/org/hibernate/cfg/Environment.java,0,0,0,0,1,1,3,0,15,60,1,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,1,0,0,60,0,0,20,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0
project/core/src/main/java/org/hibernate/cfg/HbmBinder.java,0,0,0,1,1,9,125,7,12,6,1,0,0,0,0,0,0,0,0,0,0,0,1,620,1,2,0,0,0,0,2,39,2652,10,0,26,0,6,0,0,0,54,105,40,0,0,3,0,0,3,0,0,0,0,0,0,0,1,0,348,11,0
project/core/src/main/java/org/hibernate/cfg/ImprovedNamingStrategy.java,0,0,0,0,1,0,30,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,6,32,0,0,10,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
project/core/src/main/java/org/hibernate/cfg/Mappings.java,1,1,0,0,1,13,45,3,29,3,1,0,0,0,0,0,0,0,0,0,0,0,0,63,0,1,0,0,0,3,0,10,94,6,0,10,2,0,0,0,0,5,3,3,0,0,23,0,0,0,0,0,0,0,0,0,0,30,0,72,0,0
project/core/src/main/java/org/hibernate/cfg/NamedSQLQuerySecondPass.java,0,0,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,67,0,0,2,0,0,0,0,0,1,1,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
project/core/src/main/java/org/hibernate/cfg/ResultSetMappingBinder.java,0,0,0,0,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1,0,0,0,0,0,4,4,194,0,0,21,0,0,0,0,0,3,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0
project/core/src/main/java/org/hibernate/cfg/SettingsFactory.java,0,0,0,0,1,0,11,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,130,1,0,0,0,0,2,0,2,173,2,0,22,0,0,0,0,0,14,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
project/core/src/main/java/org/hibernate/cfg/Settings.java,0,0,0,0,1,0,90,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0
project/core/src/main/java/org/hibernate/collection/AbstractPersistentCollection.java,0,0,0,0,1,48,139,5,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,2,0,0,0,0,14,94,0,0,56,0,4,0,0,0,3,8,1,0,0,10,0,0,1,0,0,0,0,0,0,0,2,0,65,0,0
project/core/src/main/java/org/hibernate/collection/PersistentArrayHolder.java,0,0,0,0,1,0,26,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,3,62,0,1,63,0,0,0,0,0,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,37,0,0
project/core/src/main/java/org/hibernate/collection/PersistentBag.java,0,0,0,0,1,0,78,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1,1,3,126,2,0,38,0,1,0,0,0,8,11,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,65,0,0
project/core/src/main/java/org/hibernate/collection/PersistentCollection.java,1,1,0,0,1,24,90,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
