filename,methodename,beginat,endat,size,parnbr,callednbr,declnbr,exprstmtnbr,exprnbr,commentnbr,varsnbr,mccabe,readability,satd,satdtype,percmatch,matchedrule,matchedcmtnbr,longmethod,longparameterlist,spaghetticode,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamCheckout.java,setUnlocked,139,140,2,1,1,1,1,4,0,11,1,0.98388505,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamCheckout.java,setLockStatus,143,150,8,2,1,2,1,7,0,24,4,0.542224705,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamCheckout.java,setUseRepositoryTimeStamp,170,171,2,1,0,1,1,1,0,8,1,0.634786785,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamCheckout.java,getUseRepositoryTimeStamp,179,180,2,0,0,0,0,1,0,5,1,0.533449113,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamCheckout.java,setAsOfDate,190,191,2,1,1,1,1,2,0,6,1,0.991172075,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamCheckout.java,setAsOfDateFormat,203,204,2,1,1,1,1,2,0,6,1,0.98324126,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamCheckout.java,createSnapshotView,218,237,20,1,8,3,0,17,6,33,4,0.080278121,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamCheckout.java,testPreconditions,249,278,30,0,10,1,6,24,0,40,7,0.010249787,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamCheckout.java,logOperationDescription,294,331,38,2,19,2,14,27,0,62,4,1.63E-04,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamCheckout.java,visit,345,432,88,2,36,19,12,82,6,209,13,0,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamCheckout.java,describeCheckout,444,454,11,2,8,3,3,11,0,36,2,0.042612314,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamCheckout.java,describeCheckout,456,457,2,1,1,1,0,3,0,10,1,0.558751404,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamCheckout.java,processFile,466,555,90,2,34,7,12,69,13,152,14,0,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamCheckout.java,isActive,563,564,2,0,0,0,0,1,0,6,1,0.947512627,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamCheckout.java,init,577,600,24,2,8,5,3,23,1,58,5,0.115126461,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamCheckout.java,processUncontrolledItems,611,616,6,0,5,2,1,7,0,28,3,0.661921203,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamCheckout.java,delete,627,638,12,1,8,4,3,14,2,45,3,0.013547108,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamLabel.java,setLabel,85,86,2,1,0,1,1,1,0,8,1,0.995840847,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamLabel.java,setDescription,93,94,2,1,0,1,1,1,0,8,1,0.979083955,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamLabel.java,setBuildLabel,104,105,2,1,0,1,1,1,0,8,1,0.9750278,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamLabel.java,setRevisionLabel,115,116,2,1,0,1,1,1,0,8,1,0.988749325,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamLabel.java,setLastBuild,127,133,7,1,3,3,1,8,0,21,1,0.883223712,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamLabel.java,execute,142,172,31,0,14,2,7,31,1,80,4,0,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamLabel.java,createSnapshotView,185,192,8,1,0,1,0,1,1,5,1,0.987777591,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamList.java,setLabel,52,53,2,1,1,1,1,2,0,6,1,0.997126281,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamList.java,setAsOfDate,63,64,2,1,1,1,1,2,0,6,1,0.991172075,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamList.java,setAsOfDateFormat,76,77,2,1,1,1,1,2,0,6,1,0.992243946,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamList.java,createSnapshotView,89,104,16,1,6,3,0,14,4,26,3,0.217573211,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamList.java,testPreconditions,114,118,5,0,3,0,0,4,0,6,2,0.968850434,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamList.java,logOperationDescription,131,143,13,2,10,2,6,9,0,28,1,0.823663533,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamList.java,visit,156,212,57,2,26,12,9,50,5,125,7,3.75E-04,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamList.java,list,225,243,19,2,26,5,5,30,0,80,2,5.91E-04,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamList.java,blanks,248,253,6,1,3,3,1,7,0,18,2,0.958995163,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamList.java,pad,262,263,2,2,1,2,0,3,0,10,1,0.958756924,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamList.java,rpad,272,274,3,2,2,2,1,3,0,16,1,0.981746137,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamList.java,isActive,282,283,2,0,0,0,0,1,0,6,1,0.973062754,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamList.java,processUncontrolledItems,292,329,38,0,20,9,4,29,6,105,7,2.11E-04,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamTask.java,logStarteamVersion,80,82,3,0,2,0,1,3,0,9,1,0.992262721,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamTask.java,setServername,97,98,2,1,0,1,1,1,0,8,1,0.982150793,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamTask.java,getServername,107,108,2,0,0,0,0,1,0,5,1,0.991720438,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamTask.java,setServerport,117,118,2,1,0,1,1,1,0,8,1,0.982150793,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamTask.java,getServerport,127,128,2,0,0,0,0,1,0,5,1,0.991233289,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamTask.java,setProjectname,138,139,2,1,0,1,1,1,0,8,1,0.983153224,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamTask.java,getProjectname,148,149,2,0,0,0,0,1,0,5,1,0.991119266,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamTask.java,setViewname,159,160,2,1,0,1,1,1,0,8,1,0.989870906,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamTask.java,getViewname,169,170,2,0,0,0,0,1,0,5,1,0.998227298,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamTask.java,setURL,186,197,12,1,10,4,4,17,0,54,5,0.173030987,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamTask.java,getURL,220,224,5,0,0,0,0,1,0,17,1,0.754760921,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamTask.java,getViewURL,233,234,2,0,3,0,0,1,0,5,1,0.997145534,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamTask.java,setUserName,241,242,2,1,0,1,1,1,0,8,1,0.989870906,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamTask.java,getUserName,250,251,2,0,0,0,0,1,0,5,1,0.99489826,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamTask.java,setPassword,259,260,2,1,0,1,1,1,0,8,1,0.989276052,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamTask.java,getPassword,268,269,2,0,0,0,0,1,0,5,1,0.995182753,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamTask.java,getServer,278,279,2,0,0,0,0,1,0,5,1,0.996003807,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamTask.java,disconnectFromServer,286,290,5,0,2,0,2,5,0,14,2,0.852331877,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamTask.java,getTypeNames,299,300,2,0,1,0,0,1,0,6,1,0.868186891,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamTask.java,openView,324,344,21,0,11,3,4,18,0,35,2,0.339205414,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamTask.java,getUserName,354,359,6,1,2,2,0,5,0,15,2,0.900531828,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,setRootStarteamFolder,152,153,2,1,0,1,1,1,0,8,1,0.922021687,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,getRootStarteamFolder,161,162,2,0,0,0,0,1,0,5,1,0.95829457,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,setRootLocalFolder,175,176,2,1,0,1,1,1,0,8,1,0.986325204,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,getRootLocalFolder,188,189,2,0,0,0,0,1,0,5,1,0.991800427,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,setIncludes,201,202,2,1,0,1,1,1,0,8,1,0.990528882,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,getIncludes,215,216,2,0,0,0,0,1,0,3,1,0.99755317,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,logIncludes,222,224,3,0,1,0,1,3,0,10,2,0.979549646,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,setExcludes,262,263,2,1,0,1,1,1,0,8,1,0.989972293,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,getExcludes,276,277,2,0,0,0,0,1,0,3,1,0.997408271,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,logExcludes,283,285,3,0,1,0,1,3,0,10,2,0.977106869,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,_setLabel,297,301,5,1,2,1,2,4,0,16,3,0.497151107,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,_setAsOfDate,314,316,3,1,1,1,1,2,0,12,2,0.860207915,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,_setAsOfDateFormat,328,330,3,1,1,1,1,2,0,12,2,0.650969148,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,getAsOfDate,344,345,2,0,0,0,0,1,0,5,1,0.994590461,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,getViewConfiguredByDate,365,393,29,1,8,5,3,21,0,56,3,0.004386738,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,getLabel,401,402,2,0,0,0,0,1,0,5,1,0.997234106,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,isRecursive,409,410,2,0,0,0,0,1,0,5,1,0.990700066,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,setRecursive,418,419,2,1,0,1,1,1,0,8,1,0.998508334,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,isPreloadFileInformation,426,427,2,0,0,0,0,1,0,5,1,0.108607315,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,setPreloadFileInformation,437,438,2,1,0,1,1,1,0,8,1,0.913879573,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,isForced,445,446,2,0,0,0,0,1,0,5,1,0.98934412,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,setForced,457,458,2,1,0,1,1,1,0,8,1,0.996635914,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,isUsingViewLabel,466,467,2,0,1,0,0,1,0,9,1,0.957296669,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,isUsingRevisionLabel,475,476,2,0,1,0,0,1,0,9,1,0.933469594,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,getLabelInUse,484,485,2,0,0,0,0,1,0,5,1,0.992516637,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,logLabel,491,495,5,0,6,0,2,6,0,12,3,0.963206053,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,logAsOfDate,503,505,3,0,2,0,1,3,0,7,2,0.996128261,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,shouldProcess,522,525,4,1,4,3,0,7,0,16,1,0.944501102,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,matchPatterns,535,545,11,2,4,3,0,11,0,21,4,0.239495352,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,configureRootStarteamFolder,556,607,52,0,23,8,4,43,3,113,5,6.43E-04,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,getLocalRootMapping,624,635,12,1,2,2,2,5,3,23,2,0.862736225,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,execute,662,682,21,0,7,3,4,14,3,25,1,0.889458656,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,findLabel,686,703,18,1,13,4,3,21,0,65,4,0.00345103,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,getLabelID,716,721,6,1,2,1,1,6,0,14,2,0.943573892,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,getIDofLabelInUse,729,733,5,0,1,0,0,3,0,9,2,0.845027506,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,getFullRepositoryPath,771,776,6,1,6,2,1,5,0,24,1,0.520445347,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,init,808,832,25,2,11,7,4,30,0,82,4,0.015122501,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/starteam/TreeBasedTask.java,removeControlledItem,840,844,5,1,5,1,2,6,0,21,2,0.2846618,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/StyleBook.java,setBook,62,63,2,1,0,1,1,1,0,6,1,0.999194324,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/StyleBook.java,setSkinDirectory,72,73,2,1,0,1,1,1,0,6,1,0.996636808,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/StyleBook.java,setTargetDirectory,82,83,2,1,0,1,1,1,0,6,1,0.990741134,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/StyleBook.java,setLoaderConfig,90,91,2,1,0,1,1,1,0,6,1,0.997333467,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/StyleBook.java,execute,99,121,23,0,14,0,5,20,0,29,5,0.405289441,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/TraXLiaison.java,setStylesheet,136,140,5,1,4,2,3,8,0,18,1,0.824856341,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/TraXLiaison.java,setStylesheet,148,159,12,1,2,1,3,7,2,23,3,0.12319345,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/TraXLiaison.java,transform,168,204,37,2,13,8,8,27,8,55,4,0.027903026,Yes,D,100,apache-ant-1.7.0-single-line-37-DESIGN.txt,2,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/AbstractAccessTask.java,setFile,60,63,4,1,3,2,2,5,0,13,1,0.981240034,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/AbstractAccessTask.java,setCommand,72,75,4,1,3,1,0,3,0,7,1,0.989199042,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/AbstractAccessTask.java,setSkipEmptyFilesets,84,87,4,1,3,1,0,3,0,7,1,0.988001347,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/AbstractAccessTask.java,setAddsourcefile,96,98,3,1,3,1,0,3,0,7,1,0.992403209,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/AbstractAccessTask.java,isValidOs,106,107,2,0,2,0,0,2,0,8,1,0.6858114,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/Chgrp.java,setGroup,57,59,3,1,2,1,2,3,0,8,1,0.991663933,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/Chgrp.java,checkConfiguration,66,71,6,0,3,0,1,5,0,8,2,0.942250371,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/Chgrp.java,setExecutable,79,82,4,1,3,1,0,3,0,7,1,0.838683009,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/Chown.java,setOwner,57,59,3,1,2,1,2,3,0,8,1,0.990105093,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/Chown.java,checkConfiguration,66,71,6,0,3,0,1,5,0,8,2,0.935644805,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/Chown.java,setExecutable,79,82,4,1,3,1,0,3,0,7,1,0.838683009,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,init,130,132,3,0,2,0,2,3,0,7,1,0.985111833,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,execute,139,148,10,0,2,0,3,8,0,11,2,0.751393139,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,single,157,169,13,0,4,0,4,11,0,11,3,0.819898725,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,delete,178,191,14,0,8,2,6,13,0,22,2,0.65214622,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,recreate,200,227,28,0,19,6,6,30,2,59,5,0.003801559,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,record,236,279,44,0,28,12,9,40,4,105,7,0.002443001,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,setDefaults,287,294,8,0,2,0,7,8,3,11,1,0.970935822,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,setOverwrite,304,305,2,1,0,1,1,1,0,8,1,0.994301975,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,setFailOnError,314,315,2,1,0,1,1,1,0,8,1,0.995225847,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,setAction,324,325,2,1,1,1,1,2,0,8,1,0.993358791,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,setLink,333,334,2,1,0,1,1,1,0,8,1,0.997608304,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,setResource,343,344,2,1,0,1,1,1,0,8,1,0.996763766,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,setLinkfilename,353,354,2,1,0,1,1,1,0,8,1,0.9955374,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,addFileset,362,363,2,1,1,1,1,2,0,8,1,0.992925346,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,deleteSymlink,379,381,3,1,2,1,1,5,0,9,1,0.978367507,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,deleteSymlink,406,438,33,1,12,5,2,23,4,50,3,0.013394788,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,writePropertyFile,450,460,11,2,7,4,3,15,0,29,1,0.300808221,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,handleError,470,474,5,1,2,1,1,5,0,9,2,0.97364521,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,doLink,485,498,14,2,8,6,5,21,0,41,2,0.150237784,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,findLinks,512,535,24,1,17,13,2,39,0,97,5,0.022871375,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/unix/Symlink.java,loadLinks,549,590,42,1,31,15,9,51,6,126,4,2.63E-04,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSS.java,setSsdir,116,117,2,1,1,1,1,2,0,11,1,0.99208492,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSS.java,setLogin,127,128,2,1,0,1,1,1,0,8,1,0.990579247,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSS.java,setVsspath,139,150,12,1,3,2,4,9,1,28,3,0.38448295,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSS.java,setServerpath,158,159,2,1,0,1,1,1,0,8,1,0.986426353,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSS.java,setFailOnError,166,167,2,1,0,1,1,1,0,8,1,0.972424209,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSS.java,execute,176,183,8,0,7,3,1,12,0,24,2,0.785490692,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSS.java,setInternalComment,193,194,2,1,0,1,1,1,0,8,1,0.989828467,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSS.java,setInternalAutoResponse,201,202,2,1,0,1,1,1,0,8,1,0.973489463,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSS.java,setInternalDate,209,210,2,1,0,1,1,1,0,8,1,0.993900895,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSS.java,setInternalDateFormat,217,218,2,1,0,1,1,1,0,8,1,0.97293216,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSS.java,setInternalFailOnError,225,226,2,1,0,1,1,1,0,8,1,0.957559168,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSS.java,setInternalFromDate,233,234,2,1,0,1,1,1,0,8,1,0.987944245,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSS.java,setInternalFromLabel,241,242,2,1,0,1,1,1,0,8,1,0.987252235,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSS.java,setInternalLabel,249,250,2,1,0,1,1,1,0,8,1,0.993168175,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSS.java,setInternalLocalPath,257,258,2,1,0,1,1,1,0,8,1,0.985716105,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSS.java,setInternalNumDays,265,266,2,1,0,1,1,1,0,8,1,0.987864792,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSS.java,setInternalOutputFilename,273,274,2,1,0,1,1,1,0,8,1,0.958683789,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSS.java,setInternalQuiet,281,282,2,1,0,1,1,1,0,8,1,0.992837667,No,,0,None,0,0,0,0,,,
